"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"4551","0","SEP2005",0,"SN",18,1,"P",1.14,339.333333333333,31.1533333333333,1,41.5533333333333,7,0.0666666666666666,13,290.82,0,70.140625,1.04,0,0.19999999999948,"5",2.16666666666667
"4552","0","SEP2005",0,"SD",19,1,"P",1.15333333333333,150,9,2,0,17,1.35333333333333,13,156.549333333333,0.2610562649,60.3984375,1,2,0,"3",3
"4553","0","SEP2005",0,"SC",18,1,"R",1.13333333333333,563.25,7,1,1,5,0,15,322.07,0,66.359375,1.08666666666667,1,0,"3",3
"4554","0","SEP2005",1,"SC",24,1,"P",1.25,564.222222222222,27,1,72.85,11,3,12,406.46,0,64.359375,1,0,106.726666666667,"2",0
"4555","0","SEP2005",0,"SK",19,1,"P",1,100,3,1,70,5,1.44388888888889,11,206.28,0.0255356825,58.7265625,1.12666666666667,1,0,"3",4
"4556","1","SEP2005",0,"SO",20,1,"P",1.15333333333333,639,8,1.05333333333333,0,24,2,30,117.286666666667,0.2256926904,86.09375,1.03333333333333,0,4.59999999999955,"5",2.94444444444444
"4558","0","SEP2005",0,"SO",18,1,"P",1.11333333333333,248.555555555556,8.78666666666667,1.04,78.71,9,0.633333333333333,11,167.406666666667,0.5305998661,71.046875,1.16666666666667,0,5.65999999999966,"5",3
"4559","0","SEP2005",0,"SO",18,1,"P",1.08666666666667,164.472222222222,14,1,51.3627777777778,5,0,10,149.321111111111,0,55.4453125,1,1,0,"3",0.440444444444444
"4560","0","SEP2005",0,"SO",19,1,"P",1.11333333333333,210.166666666667,17.1733333333333,1.01333333333333,48.4688888888889,8.34,0.51,8,167.74,0.0102170276,71.28125,1.04,0,-5.15759287130398e-13,"5",2.36
"4561","0","SEP2005",0,"SF",20,1,"P",1.39,1850,12,2,55,3,1,9,0,0.0476116398,65.28125,2,2,677,"3",0
"4563","0","SEP2005",0,"SK",19,1,"P",1.14,382.666666666667,9,1.03333333333333,45,20,1,9,234.296111111111,0.2371758246,87.71875,1,0,20.4622222222222,"5",0
"4564","0","SEP2005",0,"SA",19,1,"P",1.18,212,17,1,303,10,1,7,190.38,0.1221033016,47.609375,1,1,9,"3",0.536507936507936
"4565","0","SEP2005",1,"SA",20,1,"P",2,400.333333333333,2,1,25,4,1.54666666666667,8,222.726666666667,0.1674749297,42.46875,1.28,1,0,"3",2.40933333333333
"4566","0","SEP2005",0,"SD",19,1,"P",1.13333333333333,279.923076923077,11.7944444444444,1.12666666666667,105.106666666667,6.77333333333333,0.6,7,176.866666666667,0.0374733496,35.5,1.18666666666667,0,9.19333333333299,"5",2.74
"4567","0","SEP2005",0,"SC",26,2,"P",1.26666666666667,3100,14,3,45,11.2311111111111,9,7,1198.71555555556,0.4314968418,59.65625,1,2,0,"3",1.45333333333333
"4568","0","SEP2005",0,"SO",22,1,"P",1.12666666666667,500,10,1,0,2,2,7,434,0.2285927366,56.8203125,1.02666666666667,1,0,"3",4
"4569","0","SEP2005",0,"SH",18,1,"P",1.10666666666667,273.333333333333,12.3016666666667,1.04,53.3911111111111,10,0,6,215.461111111111,0.2541073542,38.4921875,1,0,27.7066666666667,"5",0
"4570","0","SEP2005",0,"SH",19,1,"P",1.15333333333333,100,19,1,57.7033333333333,3,1,6,185.417777777778,0,42.9375,1,1,0,"3",0
"4571","0","SEP2005",0,"SA",18,1,"P",1.15333333333333,283.083333333333,19.6616666666667,1.01333333333333,68.0466666666667,0,0,4,309.72,0,58.1239930555556,1,0,38.52,"5",0
"4572","0","SEP2005",0,"SD",18,1,"P",1.12,387.333333333333,29,1,43.6866666666667,4,0,2,354.321333333333,0.1483859448,35.453125,1.02666666666667,1,0,"3",2.18666666666667
"4573","1","SEP2005",0,"SM",18,1,"P",1.12,313.444444444444,35.634,1.02,39.8733333333333,20,0,43,259.133333333333,0.3606298426,77.40625,1.03333333333333,0,1.17999999999937,"5",2.26
"4574","1","SEP2005",1,"SD",18,1,"P",1,677.083333333333,4,3,24.9533333333333,15,0,73,275.665,0,71.078125,1,1,0,"3",0
"4575","1","SEP2005",0,"SC",18,1,"P",2,250,4,2,28.3441666666667,24,0,46,157.885694444444,0,87.8125,1,2,0,"3",0
"4576","0","SEP2005",0,"SO",18,0,"P",1,550,4,1.13333333333333,84.9266666666667,2,0,3,434,0.2469017114,51.7734375,1.18666666666667,0,20.7666666666664,"5",2.34
"4577","0","SEP2005",1,"SO",21,1,"P",1.3,693.333333333333,17,3,60.6644444444444,0,2,3,493.744,0.143509293,59.484375,1,2,0,"3",0.883333333333333
"4578","0","SEP2005",0,"SA",22,1,"P",1.15333333333333,441.888888888889,21.5633333333333,1.19333333333333,41.9133333333333,1,1.48,1,423.146666666667,0.031257601,60.2265625,1.06,0,7.15333333333296,"5",2.7
"4579","0","SEP2005",1,"SD",19,0,"P",1.14,458.333333333333,20,1,51.6044444444444,0,0,1,494.62,0.0911786784,57.59375,1.06,0,9.43999999999959,"3",4
"4580","1","SEP2005",0,"SO",21,1,"P",1.16,500,45,1,12.5133333333333,25,3,55,266.09,0.0831882318,38.6171875,1.02666666666667,1,0,"3",2.48
"4581","0","SEP2005",0,"SO",20,1,"P",1.23,856,14,1,57.0966666666667,28,0,2,510.786111111111,0.1230863323,37.765625,1,0,184.926666666667,"3",2
"4582","0","SEP2005",0,"SO",25,1,"P",1.1,446.444444444444,18.9244444444444,1.17333333333333,53.74,5.53333333333333,1.51333333333333,9.98666666666667,411.486666666667,0.0236476335,23.1640625,1.03333333333333,0,31.5466666666663,"5",2.66666666666667
"4583","0","SEP2005",0,"SO",24,1,"R",2,300,3,3,159.82,6.96666666666667,1.48666666666667,12.76,489.241666666667,0.462944339,12.5,1,2,330,"3",0
"4584","0","SEP2005",1,"SD",18,1,"P",1.09333333333333,264.589743589744,7,1,54.7591111111111,6,0,6,241.001333333333,0.0362232408,43.140625,1.02,1,0,"3",2.55833333333333
"4585","0","SEP2005",0,"SB",21,1,"R",1.42,300,7,2,86,7.65333333333333,1.64666666666667,14.0466666666667,280,0,28.875,2,2,261,"2",0
"4586","0","SEP2005",0,"SD",19,0,"P",1.16,401.166666666667,44,1,48.84,12.5031111111111,0,23.5106666666667,254.186666666667,0.0077325573,65.046875,1.06,1,0,"3",2.45333333333333
"4587","0","SEP2005",0,"SM",34,1,"R",1.11333333333333,1124,31,1,55.3333333333333,7.2,6,9.01333333333333,865.266666666667,0.0422182032,54.8359375,1.03333333333333,0,56.1133333333332,"5",2.22444444444444
"4588","0","SEP2005",0,"SO",18,1,"R",1,100,3,1,79.8783333333333,8.65766666666667,0.382222222222222,13.04,195.08,0.0196093271,45.7578125,1,1,144,"3",1
"4589","0","SEP2005",1,"SB",19,1,"P",2,350,4,2,0,7,2,2,310,0.17609325,60.3671875,2,2,0,"3",1
"4590","0","SEP2005",0,"SO",18,1,"P",1,208,5,1.01333333333333,43.5066666666667,11.6448888888889,0.413333333333333,20.4533333333333,124.096666666667,0,72.015625,1,0,26.1511111111111,"5",1
"4591","0","SEP2005",0,"SB",18,0,"P",1.11333333333333,284.780303030303,16.0696031746032,1.00666666666667,44.2565079365079,12.02,0,24.5533333333333,112.61,0.0360394999,78.59375,1.08,0,2.67333333333281,"5",2.45333333333333
"4592","0","SEP2005",0,"SO",24,1.01333333333333,"P",1.11333333333333,622.666666666667,21.9088888888889,1.19866666666667,40.44,6.84555555555556,1.95333333333333,11.5866666666667,393.342222222222,0,53.3030642361111,1.03333333333333,0,16.6399999999996,"4",2.78
"4593","0","SEP2005",0,"SO",20,1,"P",1.11333333333333,277,18.12,1.04666666666667,41.6266666666667,10.3533333333333,1.70666666666667,13.68,173.746666666667,0.1696831775,68.296875,1.04,0,-4.79190020996612e-13,"5",2.59333333333333
"4594","0","SEP2005",0,"SO",34,1,"R",1.24666666666667,467.444444444444,17.68,1.46666666666667,80.0133333333333,3.75333333333333,1.42,5.72,608.073333333333,0.0040171988,24.28515625,1,0,36.88,"5",1
"4595","1","SEP2005",1,"SO",18,1,"P",1.16666666666667,602.555555555556,6,1,3.98,20,0,78,106.670555555556,0,78.578125,1.02666666666667,1,0,"3",2.33333333333333
"4596","1","SEP2005",0,"SA",18,1,"P",1,696.211111111111,6,1,5.17166666666667,22,0,74,122.357222222222,0,77.453125,1,1,0,"3",2
"4597","1","SEP2005",0,"SE",17,1,"P",1.14666666666667,318,14.42,1.05333333333333,35.2,16,0,56,130.7,0,35.65625,1.03333333333333,0,0.826666666666059,"5",2.52666666666667
"4598","1","SEP2005",0,"SA",19,1,"P",1,200,1,2,0,25,0,48,91.7566666666667,0.0192778276,76.4375,1,2,0,"3",3
"4599","1","SEP2005",0,"SC",18,1,"P",1.09333333333333,247.1,20,1,30.8813333333333,10,0,75,147.201333333333,0.0250049686,72.703125,1.06,1,0,"3",1.80814814814815
"4600","1","SEP2005",0,"SB",18,1,"P",1.12,510.833333333333,7,1.15866666666667,0,4,2,45,193.986666666667,0,38.3828125,1.02,0,7.18666666666619,"5",3
"4601","1","SEP2005",0,"SF",19,1,"P",1.14666666666667,363.923076923077,7,1,36.3333333333333,1,0,33,212.58,0.1254480211,75.765625,1.05333333333333,1,0,"3",2.73333333333333
"4603","1","SEP2005",0,"SA",18,1,"P",1.14,806.944444444444,30.8992888888889,1.28666666666667,12.64,7,0,29,932.246666666667,0,96.625,1.02666666666667,0,45.973333333333,"5",2.00666666666667
"4604","1","SEP2005",0,"SA",18,1,"P",1,502.777777777778,3,1.05,0,19,0.293333333333333,28,93.9411111111111,0,88.8125,1,0,1.89333333333321,"5",1
"4605","1","SEP2005",1,"SE",19,1,"P",1.15333333333333,693.5,32,1,0,6,0,27,364.446666666667,0.0183591871,22.5859375,1.02666666666667,1,0,"3",2.18666666666667
"4608","1","SEP2005",0,"SO",19,2,"P",1.14,350,14,1,18.2,6,0,25,244.586666666667,0.0449962702,56.859375,1,1,680,"3",1.02666666666667
"4611","1","SEP2005",1,"SB",18,1,"P",1.04,192.75,19,1,33.56,10,0,25,136.57,0,65.875,1.04,1,0,"3",1.68666666666667
"4612","1","SEP2005",1,"SH",17,1,"P",1.31333333333333,589,20.9333333333333,1.36666666666667,23.0533333333333,0,0,23,304.063333333333,0.0716239531,68.765625,1,0,20.2933333333333,"5",1
"4613","1","SEP2005",1,"SB",19,1,"P",1.09333333333333,493.666666666667,12,1.06666666666667,0,23,2,21,202.466666666667,0.1788214855,61.765625,1.03473684210526,0,3.09999999999943,"5",2.99333333333333
"4615","1","SEP2005",0,"SO",19,0,"P",1,581.333333333333,6,2,3.07777777777778,4,1,16,210.850666666667,0.2064614785,61.0234375,1,2,0,"3",2
"4616","1","SEP2005",0,"SA",19,1,"P",1.12666666666667,950,8,1,5.56066666666667,22,0,16,63,0.0630368802,81.296875,1.04666666666667,1,0,"3",3.02933333333333
"4617","1","SEP2005",0,"SH",18,1,"P",1.11333333333333,247.277777777778,14.5666666666667,1.04,32.1133333333333,13.1466666666667,0.0666666666666666,32,112.035333333333,0.1250401861,50.6484375,1.02666666666667,0,2.5399999999994,"5",2.22
"4618","1","SEP2005",0,"SO",19,1,"P",1.10666666666667,289.25,14,1,0,6,1,14,118.746666666667,0.0904793921,42.5546875,1.02,1,0,"3",2.24666666666667
"4619","1","SEP2005",0,"SF",18,1,"P",1.11333333333333,408.333333333333,6,1.04,0,8,0.671111111111111,13,121.966666666667,0,61.1953125,1.02,0,0.746666666666124,"5",2.68
"4621","1","SEP2005",100,"SO",19,1,"P",1.04,229.833333333333,12.272380952381,1.05333333333333,23.4244444444444,22,0,14,106.125388888889,0,78.3125,1,0,1.09333333333275,"5",0.766666666666667
"4623","1","SEP2005",0,"SO",19,1,"P",1.14666666666667,150,6,2,20.471,17,2,13,123,0,25.25,1.00666666666667,1,0,"3",4
"4624","1","SEP2005",0,"SB",18,1,"P",1.1,307.138888888889,64,1,41.5733333333333,22,1,11,231.373333333333,0,78.484375,1,1,4,"3",0.441666666666667
"4625","1","SEP2005",0,"SH",18,0,"P",1,260,3,1,26.5343333333333,9,0,11,28.8222222222222,0,88.03125,1.11866666666667,1,0,"3",2.3
"4626","1","SEP2005",0,"SO",18,1,"P",1.06333333333333,121.75,16,1,22.8193333333333,4,0.0673809523809524,9,112.953333333333,0.0526143681,65.5,1,1,0,"3",0.557777777777778
"4631","1","SEP2005",2,"SC",19,2,"P",1.16666666666667,500,13,1,0,14,2,9,498,0.513371449,62.5859375,1,1,660,"3",1.304
"4632","1","SEP2005",0,"SH",18,1,"P",1.03333333333333,656.5,10.3666666666667,1.1,4.10833333333333,18,0,9,87.3772222222222,0,75.328125,1,0,2.79999999999986,"5",0
"4633","1","SEP2005",1,"SO",18,1,"P",1.23333333333333,340.611111111111,16.5266666666667,1.13333333333333,29.4888888888889,5,0.46,8,146.679166666667,0.0224846009,10.76953125,1,0,26.44,"5",0
"4634","1","SEP2005",0,"SO",19,1,"P",1.04,132.62037037037,17,1,22.5626666666667,11,0,7,118.986666666667,0.1742854402,64.796875,1,1,0,"3",0
"4635","1","SEP2005",0,"SF",19,1,"P",1.12666666666667,608.083333333333,7,1.13333333333333,14,16,0,8,75.5,0.0331556414,79.984375,1.02,0,-5.58581329338873e-13,"5",2.83333333333333
"4637","1","SEP2005",0,"SC",19,1,"P",1.22,844.833333333333,29,4,12.055,13,1,6,408.381666666667,0,82.203125,1.01333333333333,1,0,"3",2.15333333333333
"4638","1","SEP2005",0,"SO",18,1,"R",1.29333333333333,578.666666666667,23,1,23.7366666666667,0,0,7,441.373333333333,0.2855589101,59.625,2,1,0,"3",0
"4639","1","SEP2005",0,"SO",22,1,"P",1,1300,3,1,1,25,5,7,333.862222222222,0.0429486352,74.421875,1,1,0,"3",2
"4640","1","SEP2005",0,"SO",16,0.866666666666667,"P",1.12666666666667,196.333333333333,11.6133333333333,1.05333333333333,47.46,11,0.593333333333333,8,129.016666666667,0,16.8359375,1.07333333333333,0,6.91333333333284,"5",2.64666666666667
"4643","1","SEP2005",0,"SD",18,1,"P",1.06666666666667,229.166666666667,13.69,1.01333333333333,41.3466666666667,2,0.213333333333333,7,136.606666666667,0.0092383817,35.8828125,1,0,3.36666666666658,"5",1
"4646","1","SEP2005",100,"SO",16,0.67,"P",1.09333333333333,274.333333333333,22.5555555555556,1.01333333333333,33.7022222222222,1,0.266666666666667,5,223.649166666667,0,58.453125,1.02666666666667,0,0.0866666666660564,"5",2.26666666666667
"4647","1","SEP2005",1,"SL",18,1,"P",1.10666666666667,203,14.1133333333333,1.02666666666667,26.81,14,0.0933333333333333,5,141.39,0.3032233668,56.90625,1.02666666666667,0,0.0999999999994217,"5",2.44666666666667
"4649","1","SEP2005",1,"SB",18,1,"P",1.24333333333333,581,25,2,17.4733333333333,0,0.533333333333333,4,613.696666666667,0.5439789817,43.1171875,1,2,0,"3",0
"4652","1","SEP2005",1,"SB",19,1,"P",1.24666666666667,340.722222222222,13,2,46.3444444444444,2,0,2,237.187666666667,0.271884596,62.125,1,1,0,"3",0
"4653","1","SEP2005",0,"SE",18,1,"P",1.09333333333333,256.233333333333,17,1,20.1044444444444,13,0,2,131.986666666667,0,72,1,1,0,"3",0
"4655","1","SEP2005",1,"SA",18,1,"R",1.13333333333333,755.444444444444,28.88,1.1,11.9422222222222,2.77333333333333,0,1,451.22,0.0657733462,49.140625,1.02666666666667,0,70.5199999999996,"5",2.27333333333333
"4657","1","SEP2005",0,"SO",18,1,"P",1,137.703703703704,6,1,22.4944444444444,2,1,2,106.756,0.2642037459,55.3125,1,1,0,"3",1
"4659","1","SEP2005",0,"SM",18,1,"P",1.1,261.333333333333,15.0266666666667,1.00666666666667,27.876,13.22,0.196,13.2255555555556,66.7366666666667,0.0383966202,54.4921875,1.02,0,-6.47257062761734e-13,"5",2.47333333333333
"4664","1","SEP2005",500,"SO",21,4,"P",1.41666666666667,579,30,1,0,12.3733333333333,2.62,22.62,307.36,0.6038044579,52.3203125,1,1,0,"3",1
"4668","1","SEP2005",0,"SA",19,1,"R",1.16666666666667,449.777777777778,37,1,22.16,9.37466666666667,1.12805555555556,14.6483333333333,326.425777777778,0.4355658814,31.90625,1.10666666666667,1,0,"3",2.78666666666667
"4675","1","SEP2005",0,"SO",19,1,"P",1,200,3,1,34.8666666666667,0,0,10.6483333333333,245.666666666667,0.2981043756,31.57421875,2,1,230,"3",0
"4676","1","SEP2005",560,"SO",21,2.08,"P",1.20666666666667,715.666666666667,24.46,1.39333333333333,19.9466666666667,13.7233333333333,4,24.947619047619,421.706666666667,0,89.21875,1,0,279.579166666667,"5",1
"4677","1","SEP2005",0,"SO",18,1,"P",1.12666666666667,245.916666666667,25.4366666666667,1.00666666666667,37.3288888888889,5,0,5,213.66,0,63.8359375,1,0,-6.25656563594627e-13,"5",0.926666666666667
"4678","1","SEP2005",0,"SC",18,1,"R",1.15333333333333,730.111111111111,21.3333333333333,1.22444444444444,11.2,2,0,6,494.9825,0.0998421647,53.8828125,1,0,134.24,"5",0
"4681","1","SEP2005",0,"SM",18,1,"P",1.08666666666667,725.409523809524,26.7834444444444,1.17333333333333,11.3,2,0,6,345.156666666667,0,64.046875,1,0,12.0999999999999,"5",0
"4684","1","SEP2005",0,"SA",20,1,"P",1.09333333333333,950,17,1,0,2,1.71,8,486.293333333333,0,47,1,1,615,"3",1.12
"4685","1","SEP2005",400,"SB",19,1.21333333333333,"R",1.10666666666667,331.5,27.7394444444444,1.04666666666667,41.3066666666667,11.5,1.10666666666667,16.9,277.646666666667,0,57.3748372395833,1.01333333333333,0,6.04666666666616,"4",2.45333333333333
"4688","1","SEP2005",0,"SB",20,1,"P",1.46,500,8,2,26,22,4,8,0,0.0888198123,61.140625,2,2,604,"3",1
"4689","1","SEP2005",1,"SE",26,1.16,"R",1.09333333333333,1425,17.8133333333333,1.14666666666667,16.42,3.21333333333333,1.57333333333333,7.46666666666667,744.853333333333,0.0138311791,36.25,1.06,0,17.1933333333331,"5",2.24
"4692","1","SEP2005",0,"SA",27,1,"P",1.09333333333333,1224.33333333333,25.2466666666667,1.30533333333333,8.63333333333333,7.65555555555556,2.54666666666667,6.18,565.303333333333,0,37.1953125,1.04,0,12.973333333333,"5",2.46
"4693","1","SEP2005",0,"FT",18,0.863333333333333,"P",1.24,642.666666666667,32.9233333333333,1.12333333333333,33.1533333333333,11.0466666666667,0.353333333333333,21.2141666666667,403.246666666667,0,74.0255794270833,1.06,0,-5.09506511055709e-13,"4",2.32666666666667
"4695","1","SEP2005",0,"SB",18,1,"P",1.1,205.47619047619,9.40666666666667,1.02,36.55,9.23733333333333,0.506666666666667,15.0866666666667,107.82,0.4007201139,38.0078125,1.08,0,0.0666666666661208,"5",2.94
"4696","0","SEP2005",0,"SD",18,1,"P",1.12666666666667,239.416666666667,13.9942222222222,1.01333333333333,57.18,13,0.04,58,101.37,0,82.46875,1.03333333333333,0,2.69999999999952,"5",2.35333333333333
"4697","0","SEP2005",0,"SB",20,1,"P",1,524.8,2,2,45.86,8,3,51,313.040555555556,0.0467370444,80.34375,1,1,0,"3",1
"4699","0","SEP2005",0,"SD",18,1,"P",2,450.444444444444,5,2,273.822222222222,7,0.773333333333333,48,231.236666666667,0.0821962079,23.796875,2,2,0,"3",2
"4700","0","SEP2005",500,"SF",19,1,"P",2,517.333333333333,5,2,25,12,0,47,315.88,0.2251896104,63.9609375,2,2,0,"3",2
"4701","0","SEP2005",0,"SE",18,1,"P",1.1,347.333333333333,10.78,1.20666666666667,84.1666666666667,16,2,35,214.04,0.3228732962,43.4921875,1.15333333333333,0,1.9666666666662,"5",3.01333333333333
"4702","0","SEP2005",0,"SB",18,1,"P",1.18666666666667,272.339743589744,12.8966666666667,1.06666666666667,93.5577777777778,4,0,35,171.38,0.0384596465,68.078125,1.21333333333333,0,0.899999999999615,"5",2.44
"4704","1","SEP2005",660,"SB",19,0,"P",1.23333333333333,616,31,1,21.6,0,0,34,571.313333333333,0,73.421875,1.06666666666667,1,0,"3",2.04666666666667
"4705","0","SEP2005",0,"SO",20,1,"P",1.2,50,11,1,41,3,1.68518518518519,33,221.082222222222,0,89.59375,1,1,52,"3",1.572
"4706","0","SEP2005",0,"SC",20,1,"P",1.2,543.277777777778,12,2,0,19,3,31,176.373333333333,0,66.625,1,2,0,"3",1.49666666666667
"4707","0","SEP2005",0,"SA",19,1,"P",1.11333333333333,333.65641025641,25,1,30.74,4,2,27,293.442666666667,0.1978983833,65.546875,1.03333333333333,1,0,"3",2.57333333333333
"4708","0","SEP2005",0,"SC",19,1,"P",1.16,243,10.0753333333333,1.03333333333333,42.6044444444444,17,0,28,136.173333333333,0.3460133141,61.96875,1.06666666666667,0,0.526666666666194,"5",3
"4709","1","SEP2005",400,"SO",20,1.32,"P",1.10666666666667,570.666666666667,11.7066666666667,1.05333333333333,3.87333333333333,8,1.39333333333333,14,164.234722222222,0,78.671875,1.02666666666667,0,6.06666666666621,"5",2.95333333333333
"4711","0","SEP2005",0,"SB",18,1,"P",1.16,452,6,1,0,11,0.624444444444444,27,135.722857142857,0.1119950288,87.46875,1.03333333333333,0,2.69999999999958,"5",2.64888888888889
"4712","0","SEP2005",1,"SK",19,1,"P",1.10666666666667,307.811965811966,14.06,1.03333333333333,46.8866666666667,4,1,25,242.346666666667,0.1218665356,46.8515625,1.07333333333333,0,3.73333333333287,"5",2.80666666666667
"4713","1","SEP2005",1,"SE",18,1,"P",1,210.888888888889,2,1,25,13,0,24,131.658333333333,0,73.9375,1.05333333333333,1,0,"3",2.09481481481481
"4714","0","SEP2005",0,"SO",19,1,"P",1.1,213.666666666667,15.5933333333333,1,45.5066666666667,11,1,23,144.333333333333,0.07170281,50.1015625,1.04,0,0.499999999999489,"5",2.53333333333333
"4715","0","SEP2005",0,"SA",19,1,"P",2,500,3,2,0,21,1,21,0,0,73.03125,2,1,5,"3",1
"4716","1","SEP2005",0,"SL",19,1,"P",1,575.6,1,1,3.39333333333333,12,1,20,161.531777777778,0.0543541699,62.40625,1,1,0,"3",1
"4717","0","SEP2005",0,"SO",18,0,"P",1.07333333333333,185.777777777778,10,1.02666666666667,55,7,1,20,165.716666666667,0.5013526306,56.7421875,1,0,31.7352380952381,"5",1
"4718","0","SEP2005",0,"SA",19,1,"P",1.15333333333333,437.566666666667,59,1,40.3933333333333,0,3,17,453.143333333333,0,61.9248567708333,1.06,1,0,"3",2.70666666666667
"4719","0","SEP2005",1,"SK",18,1,"P",1.13333333333333,355.5,12.9833333333333,1,46.4022222222222,14,0,16,190.493333333333,0,83.796875,1.07333333333333,0,2.62666666666613,"5",2.67333333333333
"4720","0","SEP2005",0,"SO",18,1,"P",3,1500,2,4,0,4,0,15,0,0.0200631032,83.40625,1,4,0,"3",1
"4721","0","SEP2005",0,"SB",20,0,"P",1.10666666666667,293.222222222222,18.296380952381,1.14666666666667,59.6555555555555,15,2,15,251.393333333333,0.4235266391,43.5390625,1,0,64.589126984127,"5",0
"4722","0","SEP2005",1,"SO",19,1,"P",1.19333333333333,477.638888888889,38,1,56.5133333333333,6,1,14,267.895555555556,0,33.0390625,1,1,15,"3",0.935555555555556
"4724","0","SEP2005",0,"SE",18,0,"P",1.09333333333333,150,8,1.03333333333333,45.8466666666667,3,0,14,223.98,0.0239484615,39.015625,1.07333333333333,0,5.95999999999954,"5",3
"4725","0","SEP2005",0,"SH",19,1,"P",2,400,2,1,0,14,0,13,0,0,59.8125,3,1,0,"3",0
"4726","0","SEP2005",0,"SO",20,1,"P",1.15333333333333,1129.77777777778,10,1,0,22,1,9,343.153333333333,0.0265424498,58.578125,1,1,1380,"3",4
"4727","0","SEP2005",0,"SC",18,1,"P",1.44666666666667,391.666666666667,18.8133333333333,1.09333333333333,133.681666666667,7,0.133333333333333,7,395.72,0.8331227768,41.4453125,1.30666666666667,0,18.9466666666664,"5",1.88666666666667
"4728","0","SEP2005",0,"SO",19,1,"P",2,356.166666666667,3,1.08666666666667,0,4,0.48,5,228.56,0.4053512774,36.8203125,2,0,12.72,"5",1
"4729","0","SEP2005",0,"SA",18,1,"P",1.08666666666667,248.138888888889,16.3816666666667,1.01333333333333,41.5888888888889,6,0,7,169.206666666667,0,78.390625,1.05333333333333,0,2.92666666666616,"5",2.4
"4730","0","SEP2005",0,"SD",22,1,"P",1.30666666666667,950,12,3,40,1,3,2,589,0,92.265625,1,1,329,"3",1
"4731","0","SEP2005",0,"SL",20,1,"P",2,200,5,2,210,0,0,3,306.642222222222,0.3257279173,43.609375,1,1,158,"3",1.11333333333333
"4732","0","SEP2005",0,"SB",21,1,"P",2,800,1,1,74,6,4,2,216,0.2591727767,46.1875,1,1,0,"3",1
"4733","0","SEP2005",0,"SO",20,0.986666666666667,"R",1.12666666666667,384.333333333333,20.2666666666667,1.10666666666667,46.6866666666667,4.85166666666667,1.18,3,405.1,0.3406449901,52.3984375,1.09333333333333,0,11.0066666666663,"5",2.97333333333333
"4734","0","SEP2005",0,"SB",19,1,"P",1.86666666666667,1500,14,2,203.320555555556,11.4666666666667,0,24.96,392.036666666667,0.3887652094,60.75,1,2,1602,"2",1
"4735","1","SEP2005",0,"SO",21,1,"P",1.23333333333333,150,7,1,0,13,4,55,0,0.2252204642,81.4375,1.09333333333333,1,0,"3",2.88
"4737","0","SEP2005",0,"SN",26,1,"R",1,600,4,1,1,7.78222222222222,1,12.96,372,0,53.40625,1,1,147,"3",0
"4738","0","SEP2005",1200,"SH",23,0,"R",2,911.666666666667,3,3,1,7.87,2,13.9466666666667,489.523333333333,0.1622610344,61.9375,2,1,0,"3",1
"4739","0","SEP2005",1,"SO",22,1,"P",1.16,150,6,2,0,12.9766666666667,3,21.4288888888889,273.476666666667,0.6001934912,67.40625,1,2,0,"3",1.99333333333333
"4740","0","SEP2005",120,"FT",35,1.14666666666667,"R",1.16666666666667,100,14,1,81.5933333333333,5.83666666666667,1.67333333333333,8.13333333333333,585.106666666667,0.4538127789,46.4921875,1,1,142,"3",1.37428571428571
"4741","0","SEP2005",200,"SF",19,2,"R",1.24666666666667,540.666666666667,6,1,87.1911111111111,9.68,1.34666666666667,17.8266666666667,299.706666666667,0.2059258781,65,1.22333333333333,1,0,"3",3
"4742","0","SEP2005",0,"SO",20,1,"R",1.08,206.811111111111,18,1.03333333333333,67.44,9.32,0.966666666666667,14.3533333333333,235.513333333333,0.0686853109,35.8671875,1,0,58.6488888888889,"5",1
"4743","0","SEP2005",1,"SO",18,1,"P",1.1,247.333333333333,9,1,58.04,10.1916666666667,0.48,11.0488888888889,175.433333333333,0.6531054769,45.21875,1.05333333333333,1,0,"3",2.90666666666667
"4744","0","SEP2005",720,"SN",38,1,"H",1.19333333333333,2350,8,1.66,0,9.04666666666667,4.45333333333333,11.8666666666667,1642,0,34.8828125,1.10666666666667,0,81.4933333333333,"5",2.42666666666667
"4745","0","SEP2005",0,"SE",21,1,"P",1.1,390.444444444444,17.8666666666667,1.07333333333333,38.34,7.2,1.67,12.7133333333333,302.713333333333,0.0971963794,38.375,1.02666666666667,0,11.6506666666663,"5",3
"4746","0","SEP2005",0,"SA",19,1,"R",1.12,582.333333333333,21.8816666666667,1.07333333333333,43.0933333333333,8.84666666666667,0.973333333333333,12.2933333333333,381.553333333333,0,44.9787369791667,1.04,0,6.7333333333329,"4",2.76666666666667
"4747","0","SEP2005",0,"SE",18,1,"P",1.10666666666667,50,11,1,50.1748148148148,2,1,7,207.034666666667,0.1585730705,39.2109375,1.04,1,0,"3",2.64
"4748","0","SEP2005",1,"SO",20,1,"R",1.10666666666667,537.666666666667,23.68,1.08666666666667,41.39,5.81333333333333,1.09,8.12,419.237777777778,0,44.8339973958333,1.02666666666667,0,4.99999999999961,"4",2.88
